"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-04","11.63",,,"0.23","0.0","0.0","58","59","51",,"  150","  130",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-05","6.26",,,"0.13","0.0","0.0","54","61","53",,"  120","  130",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-06","8.50",,,"0.00","0.0","0.0","57","63","54",,"   30","   20",,"16.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-07","3.80",,,"0.00","0.0","0.0","56","66","52",,"   70","   50",,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-08","8.05",,,"0.12","0.0","0.0","61","69","54",,"  120","  120",,"16.1","21.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-09","13.42",,,"0.22","0.0","0.0","62","70","56",,"  110","  130",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-10","2.91",,,"0.00","0.0","0.0","65","76","59",,"  310","  310",,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-11","4.92",,,"0.00","0.0","0.0","69","84","57",,"   30","   30",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-12","12.30",,,"0.22","0.0","0.0","71","76","64",,"  130","  130",,"28.0","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-13","8.72",,,"0.00","0.0","0.0","67","77","57",,"   30","   40",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-14","12.53",,,"0.01","0.0","0.0","67","75","57",,"  140","  130",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-15","10.07",,,"0.20","0.0","0.0","69","77","62",,"  250","  250",,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-16","8.95",,,"0.00","0.0","0.0","71","83","59",,"  350","  330",,"21.0","28.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-17","9.62",,,"0.00","0.0","0.0","72","83","60",,"  310","   10",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-18","7.61",,,"0.00","0.0","0.0","67","75","59",,"   80","   70",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-19","11.41",,,"0.00","0.0","0.0","69","83","57",,"  160","  170",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-20","12.75",,,"0.00","0.0","0.0","75","89","64",,"  180","  200",,"25.1","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-21","12.75",,,"1.26","0.0","0.0","75","83","63",,"   10","   10",,"33.1","38.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-22","14.09",,,"1.93","0.0","0.0","74","87","64",,"  290","  310",,"42.9","53.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-23","14.76",,,"0.46","0.0","0.0","72","79","66",,"  210","  210",,"30.0","35.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-24","8.50",,,"0.48","0.0","0.0","70","75","66",,"  180","  180",,"31.1","38.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-25","7.83",,,"1.12","0.0","0.0","71","83","64",,"  160","  170",,"18.1","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-26","10.29",,,"0.00","0.0","0.0","76","86","69",,"  300","  290",,"21.0","25.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-27","10.96",,,"0.00","0.0","0.0","76","85","65",,"  310","  300",,"23.9","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-28","15.66",,,"0.13","0.0","0.0","71","76","63",,"  320","  320",,"30.0","38.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-29","12.30",,,"0.31","0.0","0.0","65","71","60",,"   20","   20",,"25.9","33.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-06-30","9.17",,,"0.00","0.0","0.0","65","78","54",,"   30","   40",,"18.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-01","6.93",,,"0.00","0.0","0.0","70","81","57",,"   30","   20",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-02","7.16",,,"0.00","0.0","0.0","70","80","58",,"   30","   30",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-03","5.82",,,"0.00","0.0","0.0","70","80","57",,"  170","  170",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-04","11.63",,,"0.00","0.0","0.0","73","86","61",,"  190","  200",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-05","13.87",,,"0.00","0.0","0.0","76","89","63",,"  190","  190",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-06","13.87",,,"0.00","0.0","0.0","79","91","69",,"  160","  180",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-07","10.74",,,"0.03","0.0","0.0","81","91","72",,"  230","  230",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-08","4.70",,,"0.04","0.0","0.0","78","88","67",,"  350","  250",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-09","12.97",,,"0.28","0.0","0.0","78","87","70",,"  290","  290",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-10","11.41",,,"0.00","0.0","0.0","72","79","63",,"  350","  340",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-11","6.26",,,"0.00","0.0","0.0","71","83","59",,"  170","  240",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-12","14.99",,,"0.00","0.0","0.0","74","84","64",,"  160","  170",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-13","13.65",,,"0.57","0.0","0.0","70","73","63",,"  190","  190",,"30.0","40.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-14","9.17",,,"0.00","0.0","0.0","73","83","64",,"  160","  190",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-15","6.49",,,"0.50","0.0","0.0","75","85","65",,"  190","  190",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-16","8.50",,,"0.00","0.0","0.0","79","89","72",,"  220","  210",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-17","6.93",,,"0.00","0.0","0.0","81","91","72",,"  260","  260",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-18","14.76",,,"0.00","0.0","0.0","83","92","73",,"  230","  220",,"28.0","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-19","13.87",,,"0.13","0.0","0.0","81","83","65",,"  320","  280",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-20","4.25",,,"0.00","0.0","0.0","71","81","63",,"  340","   10",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-21","8.50",,,"0.12","0.0","0.0","70","78","62",,"  110","  140",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-22","12.08",,,"0.00","0.0","0.0","72","88","63",,"  210","  210",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-23","8.95",,,"0.00","0.0","0.0","69","74","57",,"  350","  350",,"18.1","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-24","4.03",,,"0.00","0.0","0.0","65","74","55",,"  170","  350",,"8.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-25","10.07",,,"0.41","0.0","0.0","66","81","59",,"  320","  320",,"31.1","38.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-26","14.09",,,"0.00","0.0","0.0","66","71","52",,"  340","  330",,"25.1","33.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-27","11.86",,,"0.06","0.0","0.0","55","61","49",,"  320","  310",,"31.1","38.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-28","7.83",,,"0.00","0.0","0.0","56","69","46",,"  330","  300",,"16.1","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-29","4.70",,,"0.00","0.0","0.0","63","75","49",,"  150","  150",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-30","5.37",,,"0.00","0.0","0.0","66","75","58",,"  140","  140",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-07-31","8.05",,,"0.00","0.0","0.0","69","78","59",,"  310","  280",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-01","6.93",,,"0.00","0.0","0.0","67","81","54",,"  210","  200",,"17.0","19.9",,,"    1",,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-02","6.93",,,"0.00","0.0","0.0","69","77","57",,"   10","  350",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-03","6.71",,,"0.00","0.0","0.0","65","76","52",,"  330","   20",,"14.1","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-04","5.82",,,"0.00","0.0","0.0","65","73","52",,"  150","  150",,"8.9","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-05","7.83",,,"0.51","0.0","0.0","64","75","58",,"  170","  170",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-06","7.16",,,"0.03","0.0","0.0","70","82","59",,"  350","  350",,"23.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-07","8.72",,,"0.00","0.0","0.0","68","74","58",,"  320","  320",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-08","3.80",,,"0.00","0.0","0.0","65","76","53",,"  310","  310",,"8.1","10.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-09","9.40",,,"0.00","0.0","0.0","69","76","55",,"  320","  340",,"18.1","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-10","4.92",,,"0.03","0.0","0.0","63","75","52",,"  320","  330",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-11","4.03",,,"0.72","0.0","0.0","66","73","61",,"  310","  320",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-12","8.05",,,"0.00","0.0","0.0","67","76","59",,"  350","   10",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-13","5.59",,,"0.00","0.0","0.0","64","72","54",,"   20","   20",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-14","4.70",,,"0.00","0.0","0.0","62","75","49",,"  260","  260",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-15","5.59",,,"0.00","0.0","0.0","63","75","51",,"  230","  180",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-16","3.80",,,"0.00","0.0","0.0","65","78","52",,"   50",,,"8.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-17","6.71",,,"0.00","0.0","0.0","66","79","52",,"  190","  210",,"15.0","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-18","8.28",,,"0.00","0.0","0.0","66","77","52",,"  170","  190",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-19","9.84",,,"0.00","0.0","0.0","68","81","58",,"  200","  200",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-20","11.86",,,"0.00","0.0","0.0","74","85","66",,"  200","  180",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-21","9.40",,,"0.13","0.0","0.0","76","82","69",,"  210","  210",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-22","6.04",,,"0.37","0.0","0.0","73","81","66",,"  340","  330",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-23","6.71",,,"0.00","0.0","0.0","71","81","57",,"  130","  130",,"14.1","17.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-24","14.54",,,"0.01","0.0","0.0","72","85","65",,"  180","  190",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-25","16.11",,,"0.00","0.0","0.0","80","88","73",,"  190","  200",,"23.9","32.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-26","11.41",,,"0.00","0.0","0.0","82","91","73",,"  230","  230",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-27","9.84",,,"0.00","0.0","0.0","82","90","75",,"  210","  210",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-28","6.71",,,"0.00","0.0","0.0","79","86","71",,"  100","  120",,"12.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-29","8.95",,,"0.00","0.0","0.0","78","90","71",,"  190","  190",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-30","8.50",,,"0.00","0.0","0.0","78","84","67",,"  350","  360",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-08-31","5.82",,,"0.00","0.0","0.0","72","83","63",,"  210","  210",,"14.1","17.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-01","10.74",,,"0.00","0.0","0.0","71","75","58",,"  330","  330",,"21.0","28.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-02","7.83",,,"0.00","0.0","0.0","60","64","49",,"  350","  360",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-03","4.03",,,"0.00","0.0","0.0","58","76","43",,"  240","  290",,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-04","6.04",,,"0.00","0.0","0.0","68","87","53",,"   30","  330",,"8.9","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-05","7.61",,,"0.00","0.0","0.0","71","78","61",,"  110","  100",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-06","11.41",,,"0.01","0.0","0.0","73","87","63",,"  190","  200",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-07","7.83",,,"0.00","0.0","0.0","78","91","68",,"   40","   30",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-08","11.18",,,"0.00","0.0","0.0","72","76","67",,"  100","   90",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-09","12.08",,,"0.00","0.0","0.0","75","92","67",,"  200","  200",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-10","6.04",,,"0.00","0.0","0.0","77","86","65",,"  350","  350",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-11","7.83",,,"0.00","0.0","0.0","72","84","61",,"  270","  260",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-12","11.41",,,"0.00","0.0","0.0","64","73","51",,"  330","   10",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-13","4.70",,,"0.00","0.0","0.0","57","67","45",,"   40","   70",,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-14","10.51",,,"0.60","0.0","0.0","57","75","44",,"  190","  190",,"21.0","25.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-15","10.51",,,"0.22","0.0","0.0","59","64","49",,"   30","   10",,"18.1","23.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-16","6.71",,,"0.00","0.0","0.0","54","65","42",,"  100","  110",,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-17","10.96",,,"0.01","0.0","0.0","52","61","45",,"  170","  170",,"18.1","25.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-18","12.53",,,"0.00","0.0","0.0","64","78","61",,"  160","  180",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-19","10.51",,,"0.00","0.0","0.0","74","82","64",,"  220","  240",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-20","12.97",,,"0.00","0.0","0.0","62","66","46",,"  300","  310",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-21","6.93",,,"0.00","0.0","0.0","53","65","43",,"  320","  330",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-22","10.96",,,"0.00","0.0","0.0","56","73","41",,"  140","  140",,"18.1","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-23","13.20",,,"0.00","0.0","0.0","59","73","48",,"  150","  130",,"23.0","30.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-24","8.72",,,"0.00","0.0","0.0","59","72","46",,"  140","  140",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-25","8.50",,,"0.00","0.0","0.0","59","71","46",,"  120","  150",,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-26","14.76",,,"0.00","0.0","0.0","63","81","52",,"  160","  140",,"23.9","32.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-27","17.00",,,"0.00","0.0","0.0","70","83","60",,"  170","  160",,"29.1","36.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-28","13.65",,,"0.38","0.0","0.0","65","70","45",,"  270","  260",,"30.0","38.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-29","12.08",,,"0.00","0.0","0.0","55","73","42",,"  180","  180",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-09-30","18.79",,,"0.00","0.0","0.0","62","75","53",,"  180","  180",,"32.0","40.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-01","12.08",,,"0.00","0.0","0.0","66","76","54",,"  190","  200",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-02","10.07",,,"0.60","0.0","0.0","61","76","43",,"  300","  290",,"28.0","32.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-03","8.05",,,"0.29","0.0","0.0","62","68","56",,"  220","  210",,"15.0","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-04","11.41",,,"0.74","0.0","0.0","59","63","57",,"   50","  120",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-05","7.83",,,"0.40","0.0","0.0","59","63","43",,"  220","  220",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-06","5.82",,,"0.06","0.0","0.0","47","51","42",,"  320","  320",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-07","6.71",,,"0.00","0.0","0.0","52","66","42",,"  310","  320",,"15.0","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-08","15.66",,,"0.00","0.0","0.0","57","74","46",,"  180","  170",,"29.1","36.0",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-09","12.53",,,"0.00","0.0","0.0","62","72","51",,"  190","  190",,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-10","10.74",,,"0.00","0.0","0.0","59","73","48",,"  170","  170",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-11","17.22",,,"0.00","0.0","0.0","62","74","53",,"  150","  140",,"33.1","40.9",,,,,,,,,,,,,,,,,,,,,
"USW00014925","ROCHESTER INTERNATIONAL AIRPORT, MN US","2013-10-12","13.20",,,"0.00","0.0","0.0","58","62","40",,"  280","  280",,"30.0","38.9",,,,,,,,,,,,,,,,,,,,,
